country,country_code,city,latitude,longitude,geo_point
Russian Federation,RU,Muravlenko,63.7898,74.523,"{'type': 'point', 'coordinates': [63.7898, 74.523]}"
Germany,DE,Hamburg (Elbtorquartier),53.5422,10.0019,"{'type': 'point', 'coordinates': [53.5422, 10.0019]}"
Switzerland,CH,Bubikon,47.2763,8.81973,"{'type': 'point', 'coordinates': [47.2763, 8.81973]}"
Germany,DE,Meineweh (Pretzsch),51.1022,11.9487,"{'type': 'point', 'coordinates': [51.1022, 11.9487]}"
Switzerland,CH,Bern (Bümpliz-Oberbottigen),46.9347,7.38974,"{'type': 'point', 'coordinates': [46.9347, 7.38974]}"
Germany,DE,Schwalbach am Taunus (Schwalbach),50.1609,8.53598,"{'type': 'point', 'coordinates': [50.1609, 8.53598]}"
Germany,DE,Cologne (Neustadt/Nord),50.9488,6.94438,"{'type': 'point', 'coordinates': [50.9488, 6.94438]}"
Poland,PL,Gdansk (Letnica),54.3841,18.6396,"{'type': 'point', 'coordinates': [54.3841, 18.6396]}"
Poland,PL,Gdańsk (Letnica),54.3837,18.6403,"{'type': 'point', 'coordinates': [54.3837, 18.6403]}"
Spain,ES,Monòver,38.4381,-0.84062,"{'type': 'point', 'coordinates': [38.4381, -0.84062]}"
Poland,PL,Łęknica,51.5415,14.7358,"{'type': 'point', 'coordinates': [51.5415, 14.7358]}"
Russian Federation,RU,Snegiri,55.8887,37.0242,"{'type': 'point', 'coordinates': [55.8887, 37.0242]}"
Germany,DE,Breckerfeld,51.2426,7.47687,"{'type': 'point', 'coordinates': [51.2426, 7.47687]}"
Poland,PL,Miłkowska Karczma,50.9824,21.3567,"{'type': 'point', 'coordinates': [50.9824, 21.3567]}"
Poland,PL,Gmina Wodzisław,50.5205,20.1915,"{'type': 'point', 'coordinates': [50.5205, 20.1915]}"
Russian Federation,RU,Turgoyak,55.15,60.1183,"{'type': 'point', 'coordinates': [55.15, 60.1183]}"
Russian Federation,RU,Akhty,41.4597,47.7312,"{'type': 'point', 'coordinates': [41.4597, 47.7312]}"
Russian Federation,RU,Ferzikovo,54.5191,36.7567,"{'type': 'point', 'coordinates': [54.5191, 36.7567]}"
Czech Republic,CZ,Středokluky,50.1233,14.2517,"{'type': 'point', 'coordinates': [50.1233, 14.2517]}"
Poland,PL,Złotniki,52.4857,16.8496,"{'type': 'point', 'coordinates': [52.4857, 16.8496]}"
Czech Republic,CZ,Hnojník,49.6825,18.5414,"{'type': 'point', 'coordinates': [49.6825, 18.5414]}"
Romania,RO,Satu Nou,46.672,27.7459,"{'type': 'point', 'coordinates': [46.672, 27.7459]}"
Russian Federation,RU,Zagoryanskiy,55.922,37.96,"{'type': 'point', 'coordinates': [55.922, 37.96]}"
Poland,PL,Mogilany,49.9389,19.8897,"{'type': 'point', 'coordinates': [49.9389, 19.8897]}"
Poland,PL,Krzęcin,49.9432,19.7416,"{'type': 'point', 'coordinates': [49.9432, 19.7416]}"
Russian Federation,RU,Kuybysheva,44.2541,40.873,"{'type': 'point', 'coordinates': [44.2541, 40.873]}"
Germany,DE,Kelkheim (Taunus),50.1386,8.44997,"{'type': 'point', 'coordinates': [50.1386, 8.44997]}"
Germany,DE,Kelkheim (Taunus) (Hornau),50.1453,8.45045,"{'type': 'point', 'coordinates': [50.1453, 8.45045]}"
Germany,DE,Waldkirch (Buchholz),48.0885,7.94892,"{'type': 'point', 'coordinates': [48.0885, 7.94892]}"
Poland,PL,Milcza,49.6013,21.9044,"{'type': 'point', 'coordinates': [49.6013, 21.9044]}"
Poland,PL,Rymanów,49.5765,21.8681,"{'type': 'point', 'coordinates': [49.5765, 21.8681]}"
Germany,DE,Karlsruhe (Innenstadt-West),49.0104,8.39518,"{'type': 'point', 'coordinates': [49.0104, 8.39518]}"
Germany,DE,Saarbrücken (Alt-Saarbrücken),49.2132,6.96906,"{'type': 'point', 'coordinates': [49.2132, 6.96906]}"
Germany,DE,Burgkunstadt,50.1408,11.2466,"{'type': 'point', 'coordinates': [50.1408, 11.2466]}"
Germany,DE,Wendeburg (Neubrück),52.3759,10.4071,"{'type': 'point', 'coordinates': [52.3759, 10.4071]}"
Germany,DE,Rees (Bienen),51.7989,6.36624,"{'type': 'point', 'coordinates': [51.7989, 6.36624]}"
Poland,PL,Wilczków,51.1899,16.5014,"{'type': 'point', 'coordinates': [51.1899, 16.5014]}"
Germany,DE,Schmölln,50.9031,12.3565,"{'type': 'point', 'coordinates': [50.9031, 12.3565]}"
Netherlands,NL,Duivendrecht (Amsterdam-Zuidoost),52.333,4.91895,"{'type': 'point', 'coordinates': [52.333, 4.91895]}"
Russian Federation,RU,Astrakhan (Korp.1),46.3434,48.0115,"{'type': 'point', 'coordinates': [46.3434, 48.0115]}"
Switzerland,CH,Wünnewil-Flamatt (Flamatt),46.8893,7.31013,"{'type': 'point', 'coordinates': [46.8893, 7.31013]}"
Russian Federation,RU,Tetyushi,54.9041,48.9059,"{'type': 'point', 'coordinates': [54.9041, 48.9059]}"
Germany,DE,Bitterfeld-Wolfen (Wolfen),51.6589,12.2493,"{'type': 'point', 'coordinates': [51.6589, 12.2493]}"
Russian Federation,RU,Akulovo,57.0049,38.7105,"{'type': 'point', 'coordinates': [57.0049, 38.7105]}"
Poland,PL,Gdańsk (Oliwa),54.4002,18.5753,"{'type': 'point', 'coordinates': [54.4002, 18.5753]}"
Romania,RO,Valea Adâncă,47.1254,27.5458,"{'type': 'point', 'coordinates': [47.1254, 27.5458]}"
Russian Federation,RU,Vykhino-Zhulebino District,55.6825,37.8461,"{'type': 'point', 'coordinates': [55.6825, 37.8461]}"
Netherlands,NL,Rotterdam (Charlois),51.8831,4.48817,"{'type': 'point', 'coordinates': [51.8831, 4.48817]}"
Poland,PL,Poznań (Jeżyce),52.4603,16.8812,"{'type': 'point', 'coordinates': [52.4603, 16.8812]}"
Germany,DE,Neuss (Uedesheim),51.1556,6.76238,"{'type': 'point', 'coordinates': [51.1556, 6.76238]}"
Germany,DE,Burgrieden,48.2126,9.91989,"{'type': 'point', 'coordinates': [48.2126, 9.91989]}"
Poland,PL,Radziłów,53.4099,22.4099,"{'type': 'point', 'coordinates': [53.4099, 22.4099]}"
Russian Federation,RU,Petergof,59.8833,29.9,"{'type': 'point', 'coordinates': [59.8833, 29.9]}"
Russian Federation,RU,Zhukovka,56.05,38.0,"{'type': 'point', 'coordinates': [56.05, 38.0]}"
Germany,DE,Hirschfeld (Hirschberg),51.3902,13.6218,"{'type': 'point', 'coordinates': [51.3902, 13.6218]}"
Switzerland,CH,Cully,46.4889,6.72945,"{'type': 'point', 'coordinates': [46.4889, 6.72945]}"
Russian Federation,RU,Nazarovo,56.0081,90.4066,"{'type': 'point', 'coordinates': [56.0081, 90.4066]}"
Russian Federation,RU,Koltubanovskiy,52.9407,52.0269,"{'type': 'point', 'coordinates': [52.9407, 52.0269]}"
Russian Federation,RU,Kozhevnikovo,56.2589,83.9714,"{'type': 'point', 'coordinates': [56.2589, 83.9714]}"
Poland,PL,Zelków,50.1461,19.7782,"{'type': 'point', 'coordinates': [50.1461, 19.7782]}"
Russian Federation,RU,Chernitskiy,53.2629,83.5044,"{'type': 'point', 'coordinates': [53.2629, 83.5044]}"
Romania,RO,Mihăileşti,44.3203,25.9085,"{'type': 'point', 'coordinates': [44.3203, 25.9085]}"
France,FR,Saint-Saulve,50.37,3.54602,"{'type': 'point', 'coordinates': [50.37, 3.54602]}"
Germany,DE,Moormerland (Neermoor),53.3059,7.44022,"{'type': 'point', 'coordinates': [53.3059, 7.44022]}"
Germany,DE,Greven (Reckenfeld),52.1422,7.55995,"{'type': 'point', 'coordinates': [52.1422, 7.55995]}"
Switzerland,CH,Neuhausen,47.6791,8.6185,"{'type': 'point', 'coordinates': [47.6791, 8.6185]}"
Germany,DE,Mainz (Mainz-Hechtsheim),49.9575,8.25197,"{'type': 'point', 'coordinates': [49.9575, 8.25197]}"
France,FR,Saint-Cyr-au-Mont-d'Or,45.8141,4.82775,"{'type': 'point', 'coordinates': [45.8141, 4.82775]}"
Switzerland,CH,Basel (Klybeck),47.5816,7.58733,"{'type': 'point', 'coordinates': [47.5816, 7.58733]}"
France,FR,Nyons,44.3604,5.13818,"{'type': 'point', 'coordinates': [44.3604, 5.13818]}"
Netherlands,NL,Nuth,50.9322,5.9088,"{'type': 'point', 'coordinates': [50.9322, 5.9088]}"
Germany,DE,Potsdam (Potsdam Süd),52.3882,13.0786,"{'type': 'point', 'coordinates': [52.3882, 13.0786]}"
Netherlands,NL,Venhuizen,52.6754,5.21095,"{'type': 'point', 'coordinates': [52.6754, 5.21095]}"
Germany,DE,Berlin (Friedenau),52.4686,13.328,"{'type': 'point', 'coordinates': [52.4686, 13.328]}"
France,FR,Paris (12th arrondissement of Paris),48.8465,2.36984,"{'type': 'point', 'coordinates': [48.8465, 2.36984]}"
Germany,DE,Garbsen (Havelse),52.4085,9.6064,"{'type': 'point', 'coordinates': [52.4085, 9.6064]}"
Russian Federation,RU,Gudermes,43.3427,46.0965,"{'type': 'point', 'coordinates': [43.3427, 46.0965]}"
Germany,DE,Steinfurt (Borghorst),52.1192,7.39635,"{'type': 'point', 'coordinates': [52.1192, 7.39635]}"
Netherlands,NL,Almere Stad (De Steiger),52.3495,5.22651,"{'type': 'point', 'coordinates': [52.3495, 5.22651]}"
Switzerland,CH,Mägenwil,47.4102,8.22364,"{'type': 'point', 'coordinates': [47.4102, 8.22364]}"
Germany,DE,Bad Arolsen (Mengeringhausen),51.3693,9.00041,"{'type': 'point', 'coordinates': [51.3693, 9.00041]}"
Czech Republic,CZ,Jihlava (Horní Kosov),49.3977,15.5553,"{'type': 'point', 'coordinates': [49.3977, 15.5553]}"
Russian Federation,RU,Podstepki,53.5031,49.155,"{'type': 'point', 'coordinates': [53.5031, 49.155]}"
Switzerland,CH,Schönbühl,47.0166,7.49632,"{'type': 'point', 'coordinates': [47.0166, 7.49632]}"
Switzerland,CH,Poschiavo,46.3222,10.0557,"{'type': 'point', 'coordinates': [46.3222, 10.0557]}"
Switzerland,CH,Mühlau,47.2354,8.38607,"{'type': 'point', 'coordinates': [47.2354, 8.38607]}"
Russian Federation,RU,Sosenki,55.5591,37.4367,"{'type': 'point', 'coordinates': [55.5591, 37.4367]}"
Russian Federation,RU,Dalmatovo,56.2592,62.9386,"{'type': 'point', 'coordinates': [56.2592, 62.9386]}"
Germany,DE,Rödermark (Urberach),49.9779,8.8048,"{'type': 'point', 'coordinates': [49.9779, 8.8048]}"
Russian Federation,RU,Sadovoye,45.0045,39.6957,"{'type': 'point', 'coordinates': [45.0045, 39.6957]}"
Russian Federation,RU,Volokonovka,50.4828,37.8595,"{'type': 'point', 'coordinates': [50.4828, 37.8595]}"
Russian Federation,RU,Zelyony Gorod,56.1783,44.0744,"{'type': 'point', 'coordinates': [56.1783, 44.0744]}"
Russian Federation,RU,Pamyat' Parizhskoy Kommuny,56.1048,44.4952,"{'type': 'point', 'coordinates': [56.1048, 44.4952]}"
Russian Federation,RU,Novozaimka,56.4857,66.9241,"{'type': 'point', 'coordinates': [56.4857, 66.9241]}"
Poland,PL,Czerwińsk Nad Wisłą,52.3983,20.3096,"{'type': 'point', 'coordinates': [52.3983, 20.3096]}"
Poland,PL,Brzozów,49.695,22.0193,"{'type': 'point', 'coordinates': [49.695, 22.0193]}"
Russian Federation,RU,Sosenskiy,54.059,35.9623,"{'type': 'point', 'coordinates': [54.059, 35.9623]}"
Poland,PL,Poznań (Grunwald),52.3981,16.8602,"{'type': 'point', 'coordinates': [52.3981, 16.8602]}"
Germany,DE,Frankfurt am Main (Eschersheim),50.1498,8.65875,"{'type': 'point', 'coordinates': [50.1498, 8.65875]}"
France,FR,Gimeux,45.6341,-0.374128,"{'type': 'point', 'coordinates': [45.6341, -0.374128]}"
Russian Federation,RU,Kommunar,59.6206,30.39,"{'type': 'point', 'coordinates': [59.6206, 30.39]}"
Russian Federation,RU,Topki,55.2598,85.6694,"{'type': 'point', 'coordinates': [55.2598, 85.6694]}"
Russian Federation,RU,Segezha,63.7382,34.3149,"{'type': 'point', 'coordinates': [63.7382, 34.3149]}"
Czech Republic,CZ,Příbram (Zdaboř),49.666,13.9956,"{'type': 'point', 'coordinates': [49.666, 13.9956]}"
Poland,PL,Zawada,50.4337,21.3339,"{'type': 'point', 'coordinates': [50.4337, 21.3339]}"
Germany,DE,Berlin (Karlshorst),52.4893,13.5256,"{'type': 'point', 'coordinates': [52.4893, 13.5256]}"
Poland,PL,Zamienie,52.1144,20.9795,"{'type': 'point', 'coordinates': [52.1144, 20.9795]}"
Romania,RO,Ciorogârla,44.4409,25.9125,"{'type': 'point', 'coordinates': [44.4409, 25.9125]}"
France,FR,Arsac,45.0039,-0.696314,"{'type': 'point', 'coordinates': [45.0039, -0.696314]}"
Russian Federation,RU,Kuzhenkino (Voykovsky District),57.7191,34.1156,"{'type': 'point', 'coordinates': [57.7191, 34.1156]}"
Germany,DE,Emden (Constantia),53.3605,7.17734,"{'type': 'point', 'coordinates': [53.3605, 7.17734]}"
Germany,DE,Oberhausen (Stadtbezirke IV),51.4855,6.88076,"{'type': 'point', 'coordinates': [51.4855, 6.88076]}"
Czech Republic,CZ,Bílovice nad Svitavou (Brno-Líšeň),49.1983,16.6665,"{'type': 'point', 'coordinates': [49.1983, 16.6665]}"
Finland,FI,Alajärvi,62.9998,23.8182,"{'type': 'point', 'coordinates': [62.9998, 23.8182]}"
Spain,ES,El Puerto de Mazarrón,37.5671,-1.26109,"{'type': 'point', 'coordinates': [37.5671, -1.26109]}"
Germany,DE,Hürth (Efferen),50.8922,6.90561,"{'type': 'point', 'coordinates': [50.8922, 6.90561]}"
Russian Federation,RU,Trakt,62.6992,51.2894,"{'type': 'point', 'coordinates': [62.6992, 51.2894]}"
Poland,PL,Wola Murowana,50.8145,20.5353,"{'type': 'point', 'coordinates': [50.8145, 20.5353]}"
Germany,DE,Göttingen (Weende),51.5584,9.92939,"{'type': 'point', 'coordinates': [51.5584, 9.92939]}"
Romania,RO,Poiana Lacului,44.8014,24.7339,"{'type': 'point', 'coordinates': [44.8014, 24.7339]}"
Russian Federation,RU,Izhevsk (Oktyabrskiy rayon),56.8746,53.18,"{'type': 'point', 'coordinates': [56.8746, 53.18]}"
Poland,PL,Gdynia (Dąbrowa),54.4557,18.4468,"{'type': 'point', 'coordinates': [54.4557, 18.4468]}"
Poland,PL,Gdynia (Wielki Kack),54.4665,18.4995,"{'type': 'point', 'coordinates': [54.4665, 18.4995]}"
Netherlands,NL,Bant,52.7699,5.7498,"{'type': 'point', 'coordinates': [52.7699, 5.7498]}"
Netherlands,NL,Nijmegen (Lindenholt),51.8264,5.77831,"{'type': 'point', 'coordinates': [51.8264, 5.77831]}"
Germany,DE,Enge-Sande (Sande),54.7409,8.95666,"{'type': 'point', 'coordinates': [54.7409, 8.95666]}"
Poland,PL,Kłaj,49.9925,20.299,"{'type': 'point', 'coordinates': [49.9925, 20.299]}"
Poland,PL,Sztabin,53.6818,23.0977,"{'type': 'point', 'coordinates': [53.6818, 23.0977]}"
Russian Federation,RU,Volkhov,59.9258,32.3382,"{'type': 'point', 'coordinates': [59.9258, 32.3382]}"
Russian Federation,RU,Torzhok,57.0436,34.9622,"{'type': 'point', 'coordinates': [57.0436, 34.9622]}"
Spain,ES,La Seu d'Urgell,42.3575,1.45958,"{'type': 'point', 'coordinates': [42.3575, 1.45958]}"
Poland,PL,Gmina Nowogród Bobrzański,51.7986,15.2352,"{'type': 'point', 'coordinates': [51.7986, 15.2352]}"
Russian Federation,RU,Sayansk,54.1088,102.165,"{'type': 'point', 'coordinates': [54.1088, 102.165]}"
Russian Federation,RU,Falënki,58.4063,51.7273,"{'type': 'point', 'coordinates': [58.4063, 51.7273]}"
Czech Republic,CZ,Jinačovice,49.2679,16.5276,"{'type': 'point', 'coordinates': [49.2679, 16.5276]}"
Czech Republic,CZ,Jedovnice,49.3433,16.7529,"{'type': 'point', 'coordinates': [49.3433, 16.7529]}"
Germany,DE,Windhagen (Hohn),50.6391,7.35315,"{'type': 'point', 'coordinates': [50.6391, 7.35315]}"
Germany,DE,Bonn (Endenich),50.7349,7.0802,"{'type': 'point', 'coordinates': [50.7349, 7.0802]}"
Romania,RO,Bucharest (Pantelimon),44.4447,26.1704,"{'type': 'point', 'coordinates': [44.4447, 26.1704]}"
Switzerland,CH,Bern (Breitenrain-Lorraine),46.9682,7.46178,"{'type': 'point', 'coordinates': [46.9682, 7.46178]}"
Switzerland,CH,Visp,46.2937,7.88149,"{'type': 'point', 'coordinates': [46.2937, 7.88149]}"
Czech Republic,CZ,Pilsen (Plzeň 2-Slovany),49.7334,13.384,"{'type': 'point', 'coordinates': [49.7334, 13.384]}"
Germany,DE,Berlin (Steglitz-Zehlendorf),52.4332,13.298,"{'type': 'point', 'coordinates': [52.4332, 13.298]}"
Netherlands,NL,Rotterdam (Kralingen-Oost),51.9276,4.53657,"{'type': 'point', 'coordinates': [51.9276, 4.53657]}"
Switzerland,CH,Gottlieben,47.6473,9.13168,"{'type': 'point', 'coordinates': [47.6473, 9.13168]}"
Russian Federation,RU,Pushnoy,64.3973,33.7824,"{'type': 'point', 'coordinates': [64.3973, 33.7824]}"
Russian Federation,RU,Zavodskaya Reshëtka,53.6777,46.93,"{'type': 'point', 'coordinates': [53.6777, 46.93]}"
Poland,PL,Korbielów,49.5682,19.35,"{'type': 'point', 'coordinates': [49.5682, 19.35]}"
Russian Federation,RU,Bogorodsk,56.1039,43.5169,"{'type': 'point', 'coordinates': [56.1039, 43.5169]}"
Poland,PL,Poręba Wielka,50.0112,19.2838,"{'type': 'point', 'coordinates': [50.0112, 19.2838]}"
Poland,PL,Przecieszyn,49.9784,19.1705,"{'type': 'point', 'coordinates': [49.9784, 19.1705]}"
Poland,PL,Mierzęcice,50.445,19.1293,"{'type': 'point', 'coordinates': [50.445, 19.1293]}"
Poland,PL,Walendów,52.0829,20.8649,"{'type': 'point', 'coordinates': [52.0829, 20.8649]}"
Poland,PL,Żarki-Letnisko,50.623,19.2751,"{'type': 'point', 'coordinates': [50.623, 19.2751]}"
Poland,PL,Humin,52.1097,20.2373,"{'type': 'point', 'coordinates': [52.1097, 20.2373]}"
Poland,PL,Kępice,54.2411,16.8897,"{'type': 'point', 'coordinates': [54.2411, 16.8897]}"
Poland,PL,Rumia (Janowo),54.5656,18.4196,"{'type': 'point', 'coordinates': [54.5656, 18.4196]}"
France,FR,Mommenheim,48.7566,7.64249,"{'type': 'point', 'coordinates': [48.7566, 7.64249]}"
Russian Federation,RU,Simferopol (Tsentral'nyi district),44.9453,34.095,"{'type': 'point', 'coordinates': [44.9453, 34.095]}"
Romania,RO,Timișoara (Plopi-Kuncz),45.7359,21.2647,"{'type': 'point', 'coordinates': [45.7359, 21.2647]}"
Poland,PL,Chrząstowice,50.6687,18.0738,"{'type': 'point', 'coordinates': [50.6687, 18.0738]}"
Romania,RO,Voineşti,45.0817,25.2465,"{'type': 'point', 'coordinates': [45.0817, 25.2465]}"
Romania,RO,Cluj-Napoca (Bulgaria),46.7854,23.6264,"{'type': 'point', 'coordinates': [46.7854, 23.6264]}"
France,FR,Nogna,46.5973,5.64165,"{'type': 'point', 'coordinates': [46.5973, 5.64165]}"
Russian Federation,RU,Medvedev,43.8586,44.6681,"{'type': 'point', 'coordinates': [43.8586, 44.6681]}"
Russian Federation,RU,Dinskaya,45.2152,39.2265,"{'type': 'point', 'coordinates': [45.2152, 39.2265]}"
Poland,PL,Skowarcz,54.1913,18.6726,"{'type': 'point', 'coordinates': [54.1913, 18.6726]}"
Czech Republic,CZ,Záměl,50.1008,16.2958,"{'type': 'point', 'coordinates': [50.1008, 16.2958]}"
Russian Federation,RU,Lugansk,53.6244,77.5974,"{'type': 'point', 'coordinates': [53.6244, 77.5974]}"
Russian Federation,RU,Ust-Ilimsk,61.524,105.319,"{'type': 'point', 'coordinates': [61.524, 105.319]}"
Poland,PL,Krokowa,54.7792,18.1616,"{'type': 'point', 'coordinates': [54.7792, 18.1616]}"
Poland,PL,Gdynia (Chwarzno - Wiczlino),54.5038,18.4548,"{'type': 'point', 'coordinates': [54.5038, 18.4548]}"
Poland,PL,Supraśl,53.2053,23.3393,"{'type': 'point', 'coordinates': [53.2053, 23.3393]}"
Poland,PL,Ruda Śląska (Halemba),50.2393,18.8374,"{'type': 'point', 'coordinates': [50.2393, 18.8374]}"
Poland,PL,Zbytków,49.9229,18.727,"{'type': 'point', 'coordinates': [49.9229, 18.727]}"
Russian Federation,RU,Tiksi,71.6375,128.864,"{'type': 'point', 'coordinates': [71.6375, 128.864]}"
Switzerland,CH,Bern (Rotes Quartier),46.9468,7.44415,"{'type': 'point', 'coordinates': [46.9468, 7.44415]}"
Russian Federation,RU,Nizhneangarsk,55.7933,109.58,"{'type': 'point', 'coordinates': [55.7933, 109.58]}"
Russian Federation,RU,Zavolzhsk,57.4823,42.1378,"{'type': 'point', 'coordinates': [57.4823, 42.1378]}"
Russian Federation,RU,Siverskiy,59.3544,30.0783,"{'type': 'point', 'coordinates': [59.3544, 30.0783]}"
Russian Federation,RU,Verkhneye Dubrovo,56.6807,61.0832,"{'type': 'point', 'coordinates': [56.6807, 61.0832]}"
Russian Federation,RU,Mokhovaya Pad',50.3641,127.61,"{'type': 'point', 'coordinates': [50.3641, 127.61]}"
Poland,PL,Radom (Śródmieście),51.3999,21.1527,"{'type': 'point', 'coordinates': [51.3999, 21.1527]}"
Poland,PL,Adamów,51.0192,21.1488,"{'type': 'point', 'coordinates': [51.0192, 21.1488]}"
Poland,PL,Nowe Skalmierzyce,51.7104,17.9934,"{'type': 'point', 'coordinates': [51.7104, 17.9934]}"
Russian Federation,RU,Корь,54.7256,35.234,"{'type': 'point', 'coordinates': [54.7256, 35.234]}"
Poland,PL,Racławice Śląskie,50.312,17.7753,"{'type': 'point', 'coordinates': [50.312, 17.7753]}"
Russian Federation,RU,Lomonosov,59.9078,29.7799,"{'type': 'point', 'coordinates': [59.9078, 29.7799]}"
Russian Federation,RU,Borisova Griva,60.1289,30.8812,"{'type': 'point', 'coordinates': [60.1289, 30.8812]}"
Switzerland,CH,Kuessnacht,47.0772,8.43968,"{'type': 'point', 'coordinates': [47.0772, 8.43968]}"
Poland,PL,Łódź (Śródmieście),51.756,19.4607,"{'type': 'point', 'coordinates': [51.756, 19.4607]}"
Russian Federation,RU,Kholuy,56.5782,41.8676,"{'type': 'point', 'coordinates': [56.5782, 41.8676]}"
Romania,RO,Sibiu (Hipodrom III),45.783,24.1513,"{'type': 'point', 'coordinates': [45.783, 24.1513]}"
Poland,PL,Puńsk,54.2511,23.1812,"{'type': 'point', 'coordinates': [54.2511, 23.1812]}"
Russian Federation,RU,Shushary (Pulkovskoye otdeleniye),59.7617,30.3616,"{'type': 'point', 'coordinates': [59.7617, 30.3616]}"
Poland,PL,Radom (Glinice),51.3868,21.1608,"{'type': 'point', 'coordinates': [51.3868, 21.1608]}"
Czech Republic,CZ,Lom u Mostu,50.5933,13.6573,"{'type': 'point', 'coordinates': [50.5933, 13.6573]}"
Germany,DE,Möhnesee (Südrandweg),51.4849,8.14327,"{'type': 'point', 'coordinates': [51.4849, 8.14327]}"
Poland,PL,Poznań (Nowe Miasto),52.4013,16.964,"{'type': 'point', 'coordinates': [52.4013, 16.964]}"
Netherlands,NL,Arkel,51.8692,4.99218,"{'type': 'point', 'coordinates': [51.8692, 4.99218]}"
Poland,PL,Czekaj,51.9523,20.5135,"{'type': 'point', 'coordinates': [51.9523, 20.5135]}"
Poland,PL,Stęszew,52.2867,16.6982,"{'type': 'point', 'coordinates': [52.2867, 16.6982]}"
Russian Federation,RU,Tarasovskiy,48.7273,40.3627,"{'type': 'point', 'coordinates': [48.7273, 40.3627]}"
Russian Federation,RU,Morozovsk,48.355,41.8263,"{'type': 'point', 'coordinates': [48.355, 41.8263]}"
Russian Federation,RU,Pervomayskiy,55.0582,38.6623,"{'type': 'point', 'coordinates': [55.0582, 38.6623]}"
Russian Federation,RU,Kovrov,56.3706,41.3136,"{'type': 'point', 'coordinates': [56.3706, 41.3136]}"
Poland,PL,Gmina Połaniec,50.4369,21.2829,"{'type': 'point', 'coordinates': [50.4369, 21.2829]}"
Poland,PL,Księżomierz,50.9086,21.9897,"{'type': 'point', 'coordinates': [50.9086, 21.9897]}"
Poland,PL,Fajsławice,51.0959,22.9632,"{'type': 'point', 'coordinates': [51.0959, 22.9632]}"
Czech Republic,CZ,Konice,49.5909,16.8882,"{'type': 'point', 'coordinates': [49.5909, 16.8882]}"
Poland,PL,Kraszewice,51.5187,18.22,"{'type': 'point', 'coordinates': [51.5187, 18.22]}"
Poland,PL,Katarzyna,52.4856,18.4231,"{'type': 'point', 'coordinates': [52.4856, 18.4231]}"
Russian Federation,RU,Leninskiy,55.5607,37.6852,"{'type': 'point', 'coordinates': [55.5607, 37.6852]}"
Poland,PL,Lubraniec,52.5415,18.8336,"{'type': 'point', 'coordinates': [52.5415, 18.8336]}"
Russian Federation,RU,Matrosy,61.8653,33.9149,"{'type': 'point', 'coordinates': [61.8653, 33.9149]}"
Czech Republic,CZ,Litvínov (Záluží),50.5617,13.6021,"{'type': 'point', 'coordinates': [50.5617, 13.6021]}"
Switzerland,CH,Vitznau,47.009,8.48343,"{'type': 'point', 'coordinates': [47.009, 8.48343]}"
Germany,DE,Achim (Bierden),53.0171,9.01721,"{'type': 'point', 'coordinates': [53.0171, 9.01721]}"
France,FR,Marseille (16th arrondissement of Marseille),43.3548,5.33803,"{'type': 'point', 'coordinates': [43.3548, 5.33803]}"
Poland,PL,Przyjaźń,54.3167,18.3793,"{'type': 'point', 'coordinates': [54.3167, 18.3793]}"
Poland,PL,Naruszewo,52.5269,20.3516,"{'type': 'point', 'coordinates': [52.5269, 20.3516]}"
Russian Federation,RU,Sukhoy Log,56.9228,62.0594,"{'type': 'point', 'coordinates': [56.9228, 62.0594]}"
Poland,PL,Gmina Sicienko,53.2039,17.8005,"{'type': 'point', 'coordinates': [53.2039, 17.8005]}"
Czech Republic,CZ,Velká Bystřice,49.5935,17.3591,"{'type': 'point', 'coordinates': [49.5935, 17.3591]}"
Poland,PL,Prabuty,53.7559,19.2015,"{'type': 'point', 'coordinates': [53.7559, 19.2015]}"
Poland,PL,Klucze,50.3357,19.5624,"{'type': 'point', 'coordinates': [50.3357, 19.5624]}"
Poland,PL,Torun (Katarzynka),53.0375,18.6671,"{'type': 'point', 'coordinates': [53.0375, 18.6671]}"
Russian Federation,RU,Zarech'ye (Western Administrative Okrug),55.6988,37.4201,"{'type': 'point', 'coordinates': [55.6988, 37.4201]}"
Germany,DE,Erlenbach,49.1112,7.85964,"{'type': 'point', 'coordinates': [49.1112, 7.85964]}"
Poland,PL,Sośnicowice,50.2797,18.5361,"{'type': 'point', 'coordinates': [50.2797, 18.5361]}"
Poland,PL,Rudy,50.19,18.4533,"{'type': 'point', 'coordinates': [50.19, 18.4533]}"
Czech Republic,CZ,Prague (Praha 22),50.0465,14.629,"{'type': 'point', 'coordinates': [50.0465, 14.629]}"
Russian Federation,RU,Fosforitnyy,55.3289,38.8951,"{'type': 'point', 'coordinates': [55.3289, 38.8951]}"
Switzerland,CH,Bern (Bümpliz),46.9426,7.39324,"{'type': 'point', 'coordinates': [46.9426, 7.39324]}"
Poland,PL,Torun (Stare Miasto),53.0128,18.6069,"{'type': 'point', 'coordinates': [53.0128, 18.6069]}"
Russian Federation,RU,Roshal',55.6666,39.8524,"{'type': 'point', 'coordinates': [55.6666, 39.8524]}"
Russian Federation,RU,Amursk,50.2433,136.909,"{'type': 'point', 'coordinates': [50.2433, 136.909]}"
Russian Federation,RU,Perm (Industrialny City District),57.9739,56.1741,"{'type': 'point', 'coordinates': [57.9739, 56.1741]}"
